名称,大类,中类,经度,纬度,省份,地级市,区县,lon_wgs,lat_wgs,category_group
无障碍洗手间,生活服务,公厕,121.457244,31.252143,上海市,上海市,静安区,121.45266950575008,31.25404672653456,Toilet
母婴室,生活服务,公厕,121.457198,31.252155,上海市,上海市,静安区,121.45262337920116,31.25405861549803,Toilet
长途汽车客运总站,交通设施,公交站,121.453542,31.251905,上海市,上海市,静安区,121.44895769074644,31.253800549344213,Transport
公厕,生活服务,公厕,121.45329,31.251685,上海市,上海市,静安区,121.4487050602331,31.25358010023753,Toilet
上海火车站,交通设施,公交站,121.455675,31.251495,上海市,上海市,静安区,121.45109632707936,31.253395448584865,Transport
公厕,生活服务,公厕,121.455508,31.251023,上海市,上海市,静安区,121.45092892286078,31.25292328407576,Toilet
公厕,生活服务,公厕,121.456134,31.250709,上海市,上海市,静安区,121.45155662398982,31.25261083385649,Toilet
公厕,生活服务,公厕,121.45592,31.249545,上海市,上海市,静安区,121.45134215071712,31.25144687037572,Toilet
公厕,生活服务,公厕,121.455327,31.249827,上海市,上海市,静安区,121.45074754523166,31.251727412745208,Toilet
公厕,生活服务,公厕,121.455453,31.250011,上海市,上海市,静安区,121.450873864096,31.2519116124715,Toilet
公厕,生活服务,公厕,121.455234,31.250998,上海市,上海市,静安区,121.45065419719556,31.25289768227047,Toilet
无障碍公厕,生活服务,公厕,121.455097,31.251025,上海市,上海市,静安区,121.45051683206177,31.252924364700192,Toilet
男洗手间,生活服务,公厕,121.455735,31.251079,上海市,上海市,静安区,121.45115652324591,31.252979768816942,Toilet
女洗手间,生活服务,公厕,121.455793,31.251065,上海市,上海市,静安区,121.45121467942354,31.25296590556455,Toilet
普善路中兴路,交通设施,公交站,121.455074,31.253397,上海市,上海市,静安区,121.45049356593556,31.25529525879105,Transport
上海长途汽车客运总站,交通设施,公交站,121.454648,31.252301,上海市,上海市,静安区,121.45006653783756,31.254198799739168,Transport
上海站北广场-洗手间,生活服务,公厕,121.456283,31.252003,上海市,上海市,静安区,121.4517059127412,31.253904594878023,Toilet
无障碍洗手间,生活服务,公厕,121.455976,31.252077,上海市,上海市,静安区,121.45139808167596,31.253977867465824,Toilet
无障碍洗手间,生活服务,公厕,121.455907,31.252074,上海市,上海市,静安区,121.45132889709583,31.25397471313608,Toilet
无障碍洗手间,生活服务,公厕,121.45592,31.252066,上海市,上海市,静安区,121.45134193259864,31.25396674601025,Toilet
无障碍洗手间,生活服务,公厕,121.455913,31.252066,上海市,上海市,静安区,121.45133491385364,31.253966730224032,Toilet
无障碍洗手间,生活服务,公厕,121.455897,31.25213,上海市,上海市,静安区,121.45131886547756,31.254030665683494,Toilet
无障碍洗手间,生活服务,公厕,121.455865,31.252075,上海市,上海市,静安区,121.45128678458974,31.25397561801638,Toilet
无障碍洗手间,生活服务,公厕,121.455945,31.252076,上海市,上海市,静安区,121.45136699869543,31.253976797955097,Toilet
无障碍洗手间,生活服务,公厕,121.455927,31.252092,上海市,上海市,静安区,121.45134894909587,31.25399275023418,Toilet
无障碍洗手间,生活服务,公厕,121.455898,31.252012,上海市,上海市,静安区,121.45131987836469,31.253912720421333,Toilet
无障碍洗手间,生活服务,公厕,121.455954,31.252007,上海市,上海市,静安区,121.45137602877791,31.25390784895285,Toilet
无障碍洗手间,生活服务,公厕,121.455852,31.252045,上海市,上海市,静安区,121.45127375240304,31.2539456020676,Toilet
无障碍洗手间,生活服务,公厕,121.455956,31.252029,上海市,上海市,静安区,121.45137803223314,31.25392984367959,Toilet
无障碍洗手间,生活服务,公厕,121.45599,31.252113,上海市,上海市,静安区,121.4514121160876,31.254013883058025,Toilet
无障碍洗手间,生活服务,公厕,121.455926,31.252078,上海市,上海市,静安区,121.451347947629,31.253978754205317,Toilet
无障碍洗手间,生活服务,公厕,121.455871,31.252099,上海市,上海市,静安区,121.45129279856882,31.253999620863603,Toilet
无障碍洗手间,生活服务,公厕,121.455937,31.252044,上海市,上海市,静安区,121.45135898003367,31.253944794140324,Toilet
沪太路社区卫生运营服务站,医疗保健,综合医院,121.454352,31.25393,上海市,上海市,静安区,121.44976962082542,31.2558264233677,Medical_Service
中兴路恒丰北路,交通设施,公交站,121.453506,31.252634,上海市,上海市,静安区,121.4489215346688,31.254529146967958,Transport
公厕,生活服务,公厕,121.475233,31.239644,上海市,上海市,黄浦区,121.47071417229584,31.241599318133236,Toilet
新闸路西藏中路,交通设施,公交站,121.471545,31.238083,上海市,上海市,黄浦区,121.46701431793213,31.24002894329005,Transport
公厕,生活服务,公厕,121.480999,31.236745,上海市,上海市,黄浦区,121.47649980871428,31.238717952626747,Toilet
天津路福建中路,交通设施,公交站,121.478826,31.23678,上海市,上海市,黄浦区,121.47431941534168,31.238746722001945,Transport
无障碍洗手间,生活服务,公厕,121.481068,31.236103,上海市,上海市,黄浦区,121.47656909991856,31.238076446335448,Toilet
南京东路街道社区卫生中心浙江中路分中心,医疗保健,综合医院,121.478904,31.236895,上海市,上海市,黄浦区,121.47439766909022,31.23886189088373,Medical_Service
福建中路北京东路,交通设施,公交站,121.479408,31.238197,上海市,上海市,黄浦区,121.474903263849,31.24016472878367,Transport
公共厕所,生活服务,公厕,121.479357,31.239695,上海市,上海市,黄浦区,121.47485196248424,31.241661898287884,Toilet
全科-专科联合门诊,医疗保健,诊所,121.480976,31.238351,上海市,上海市,黄浦区,121.476476592387,31.24032314986545,Medical_Service
浙江中路北京东路,交通设施,公交站,121.476573,31.239195,上海市,上海市,黄浦区,121.47205865080224,31.241154258642315,Transport
北京东路福建中路,交通设施,公交站,121.478496,31.238932,上海市,上海市,黄浦区,121.47398811690144,31.240896798829876,Transport
公厕,生活服务,公厕,121.477727,31.240582,上海市,上海市,黄浦区,121.47321638873872,31.242543869959267,Toilet
公共卫生间,生活服务,公厕,121.478384,31.241063,上海市,上海市,静安区,121.47387555657625,31.243026508852463,Toilet
七浦路服装综合批发市场-男洗手间,生活服务,公厕,121.478969,31.244873,上海市,上海市,静安区,121.4744622046018,31.246836441708677,Toilet
上海豪浦服饰城,生活服务,公厕,121.480884,31.244883,上海市,上海市,静安区,121.47638371781426,31.246851914372904,Toilet
洗手间,生活服务,公厕,121.480872,31.244852,上海市,上海市,静安区,121.47637167942604,31.246820893869497,Toilet
男洗手间,生活服务,公厕,121.478957,31.244875,上海市,上海市,静安区,121.47445016384668,31.24683840667705,Toilet
浙江北路天潼路,交通设施,公交站,121.476368,31.242711,上海市,上海市,静安区,121.47185266694215,31.244668083592533,Transport
公厕,生活服务,公厕,121.478654,31.243973,上海市,上海市,静安区,121.47414621749986,31.245935953611895,Toilet
出租车司机专用公厕,生活服务,公厕,121.477634,31.244204,上海市,上海市,静安区,121.47312276596072,31.24616396289916,Toilet
曲阜路,交通设施,地铁,121.471501,31.24235,上海市,上海市,静安区,121.46696981003112,31.244293878430828,Transport
曲阜路西藏北路,交通设施,公交站,121.473089,31.242492,上海市,上海市,静安区,121.4685629149985,31.24444012059105,Transport
西藏北路曲阜路,交通设施,公交站,121.471564,31.241848,上海市,上海市,静安区,121.46703305492883,31.24379227629206,Transport
曲阜路地铁站2号口,交通设施,地铁,121.471837,31.241875,上海市,上海市,静安区,121.4673069279534,31.24382000075952,Transport
上海静衍中医门诊部有限责任公司,医疗保健,诊所,121.475339,31.24251,上海市,上海市,静安区,121.47082027578746,31.24446430737257,Medical_Service
上海静衍中医,医疗保健,诊所,121.475184,31.242654,上海市,上海市,静安区,121.4706647521969,31.24460781189918,Medical_Service
九江路江西中路,交通设施,公交站,121.486736,31.236996,上海市,上海市,黄浦区,121.48225670766524,31.238985578093228,Transport
汉口路四川中路,交通设施,公交站,121.48786,31.23642,上海市,上海市,黄浦区,121.4833847184418,31.238413169967444,Transport
汉口路江西中路,交通设施,公交站,121.486778,31.236177,上海市,上海市,黄浦区,121.48229892539744,31.23816707854809,Transport
公厕,生活服务,公厕,121.48754,31.236488,上海市,上海市,黄浦区,121.48306358309468,31.238480190100216,Toilet
上海济民中医门诊部,医疗保健,诊所,121.488196,31.237819,上海市,上海市,黄浦区,121.48372178634148,31.23981252490534,Medical_Service
外滩,交通设施,公交站,121.490283,31.236601,上海市,上海市,黄浦区,121.48581629578882,31.23860130124923,Transport
外滩·海关大楼,交通设施,公交站,121.490278,31.236542,上海市,上海市,黄浦区,121.48581128302516,31.238542313423125,Transport
中山东一路汉口路,交通设施,公交站,121.490131,31.237333,上海市,上海市,黄浦区,121.4856636923205,31.23933251101096,Transport
外滩-公厕,生活服务,公厕,121.490501,31.239854,上海市,上海市,黄浦区,121.48603479445468,31.241853462915586,Toilet
外滩,交通设施,公交站,121.490173,31.239772,上海市,上海市,黄浦区,121.4857056335818,31.24177052009763,Transport
外滩,交通设施,公交站,121.490143,31.239931,上海市,上海市,黄浦区,121.48567551324686,31.24192935790082,Transport
外滩·外白渡桥,交通设施,公交站,121.490069,31.239971,上海市,上海市,黄浦区,121.48560124652718,31.24196911862938,Transport
中山东一路北京东路,交通设施,公交站,121.490117,31.239975,上海市,上海市,黄浦区,121.48564941697153,31.241973260159945,Transport
中山东一路南京东路,交通设施,公交站,121.490128,31.239719,上海市,上海市,黄浦区,121.48566047796756,31.24171740987957,Transport
上海和平餐馆-洗手间,生活服务,公厕,121.489412,31.239024,上海市,上海市,黄浦区,121.48494199226964,31.241020591022032,Toilet
外滩地下美食街-女洗手间,生活服务,公厕,121.48887,31.238302,上海市,上海市,黄浦区,121.48439813121018,31.24029730717011,Toilet
外滩地下美食街-男洗手间,生活服务,公厕,121.48891,31.238289,上海市,上海市,黄浦区,121.48443827410166,31.24028443216455,Toilet
四川中路香港路,交通设施,公交站,121.486453,31.24163,上海市,上海市,黄浦区,121.48197231671456,31.243616624794587,Transport
无障碍洗手间,生活服务,公厕,121.48882,31.240396,上海市,上海市,黄浦区,121.4843477751534,31.24239020149947,Toilet
黄浦公园-公厕,生活服务,公厕,121.491046,31.241019,上海市,上海市,黄浦区,121.48658163797175,31.243019562387094,Toilet
益丰·外滩源-女洗手间,生活服务,公厕,121.488848,31.240361,上海市,上海市,黄浦区,121.48437587737348,31.24235530077352,Toilet
广誉远中医门诊部,医疗保健,诊所,121.48974,31.240259,上海市,上海市,黄浦区,121.48527105200714,31.24225600516273,Medical_Service
广誉远国医馆,医疗保健,诊所,121.489887,31.240309,上海市,上海市,黄浦区,121.48541857033,31.242306421041015,Medical_Service
上海商业大厦-洗手间,生活服务,公厕,121.489622,31.244353,上海市,上海市,虹口区,121.485152283079,31.24634779374575,Toilet
无障碍公厕,生活服务,公厕,121.487296,31.243703,上海市,上海市,黄浦区,121.48281810604117,31.24569117559148,Toilet
公厕,生活服务,公厕,121.487206,31.243711,上海市,上海市,黄浦区,121.48272778818024,31.24569890559465,Toilet
北京东路四川中路,交通设施,公交站,121.485182,31.240601,上海市,上海市,黄浦区,121.4806969511502,31.242584351985936,Transport
北京东路江西中路,交通设施,公交站,121.484077,31.240445,上海市,上海市,黄浦区,121.47958811256407,31.24242518651453,Transport
天潼路河南北路,交通设施,公交站,121.484171,31.244501,上海市,上海市,虹口区,121.47968209232668,31.246479619751533,Transport
南崇明路,交通设施,公交站,121.484448,31.245096,上海市,上海市,虹口区,121.47996000564042,31.247075161137047,Transport
公厕,生活服务,公厕,121.484984,31.24578,上海市,上海市,虹口区,121.48049781639548,31.24776042308428,Toilet
无障碍洗手间,生活服务,公厕,121.485874,31.245902,上海市,上海市,虹口区,121.48139091955844,31.24788498377615,Toilet
无障碍洗手间,生活服务,公厕,121.485846,31.245829,上海市,上海市,虹口区,121.48136282766728,31.247811934247768,Toilet
无障碍洗手间,生活服务,公厕,121.485645,31.245716,上海市,上海市,虹口区,121.48116113319836,31.24769839369548,Toilet
无障碍洗手间,生活服务,公厕,121.48589,31.245876,上海市,上海市,虹口区,121.4814069778652,31.247859042606606,Toilet
无障碍洗手间,生活服务,公厕,121.4859,31.245852,上海市,上海市,虹口区,121.48141701497175,31.2478350828712,Toilet
无障碍洗手间,生活服务,公厕,121.485937,31.245778,上海市,上海市,虹口区,121.48145415101249,31.247761225192114,Toilet
无障碍洗手间,生活服务,公厕,121.485884,31.245799,上海市,上海市,虹口区,121.48140096342038,31.24778205965278,Toilet
无障碍洗手间,生活服务,公厕,121.485675,31.245777,上海市,上海市,虹口区,121.48119123303692,31.24775945444372,Toilet
无障碍洗手间,生活服务,公厕,121.485738,31.24568,上海市,上海市,虹口区,121.48125446199788,31.24766268355008,Toilet
无障碍洗手间,生活服务,公厕,121.485727,31.245695,上海市,上海市,虹口区,121.48124342218205,31.247677644416616,Toilet
无障碍洗手间,生活服务,公厕,121.48588,31.245846,上海市,上海市,虹口区,121.4813969453793,31.24782902668606,Toilet
无障碍洗手间,生活服务,公厕,121.485887,31.245764,上海市,上海市,虹口区,121.48140397692994,31.247747084266607,Toilet
无障碍洗手间,生活服务,公厕,121.485695,31.245715,上海市,上海市,虹口区,121.48121130838624,31.247697541241365,Toilet
无障碍洗手间,生活服务,公厕,121.485856,31.245742,上海市,上海市,虹口区,121.4813728701565,31.247725002913626,Toilet
无障碍洗手间,生活服务,公厕,121.485861,31.245904,上海市,上海市,虹口区,121.48137787382292,31.247886944599585,Toilet
无障碍洗手间,生活服务,公厕,121.485947,31.2459,上海市,上海市,虹口区,121.4814641756372,31.24788319964361,Toilet
无障碍洗手间,生活服务,公厕,121.485876,31.245839,上海市,上海市,虹口区,121.48139293195769,31.24782201806432,Toilet
无障碍洗手间,生活服务,公厕,121.485653,31.245692,上海市,上海市,虹口区,121.4811691632654,31.247674428051344,Toilet
无障碍洗手间,生活服务,公厕,121.485961,31.24593,上海市,上海市,虹口区,121.48147822215812,31.247913227354776,Toilet
无障碍洗手间,生活服务,公厕,121.485783,31.245867,上海市,上海市,虹口区,121.48129960365333,31.247849731669596,Toilet
无障碍洗手间,生活服务,公厕,121.485929,31.245779,上海市,上海市,虹口区,121.48144612287967,31.247762201181217,Toilet
无障碍洗手间,生活服务,公厕,121.485633,31.245742,上海市,上海市,虹口区,121.48114908895502,31.24772434667318,Toilet
无障碍洗手间,生活服务,公厕,121.485833,31.245895,上海市,上海市,虹口区,121.4813497764624,31.247877866224584,Toilet
无障碍洗手间,生活服务,公厕,121.485722,31.245718,上海市,上海市,虹口区,121.48123840270024,31.2477006193322,Toilet
无障碍洗手间,生活服务,公厕,121.485841,31.245919,上海市,上海市,虹口区,121.48135780244546,31.247901878957567,Toilet
无障碍洗手间,生活服务,公厕,121.485825,31.2459,上海市,上海市,虹口区,121.48134174799954,31.247882840420527,Toilet
无障碍洗手间,生活服务,公厕,121.485877,31.245968,上海市,上海市,虹口区,121.48139392442798,31.247950962861324,Toilet
无障碍洗手间,生活服务,公厕,121.485834,31.245764,上海市,上海市,虹口区,121.48135079117289,31.247746928226515,Toilet
无障碍洗手间,生活服务,公厕,121.485942,31.245859,上海市,上海市,虹口区,121.48145916161388,31.24784220339981,Toilet
无障碍洗手间,生活服务,公厕,121.485856,31.245925,上海市,上海市,虹口区,121.48137285450242,31.247907920413315,Toilet
无障碍洗手间,生活服务,公厕,121.485675,31.245743,上海市,上海市,虹口区,121.48119123594552,31.247725469774025,Toilet
无障碍洗手间,生活服务,公厕,121.485657,31.245714,上海市,上海市,虹口区,121.48117317539064,31.24769642989742,Toilet
无障碍洗手间,生活服务,公厕,121.485902,31.245875,上海市,上海市,虹口区,121.48141902001522,31.247858078392223,Toilet
无障碍洗手间,生活服务,公厕,121.485745,31.245732,上海市,上海市,虹口区,121.48126148207125,31.247714680700284,Toilet
无障碍洗手间,生活服务,公厕,121.485941,31.245767,上海市,上海市,虹口区,121.48145816597736,31.247750241932085,Toilet
无障碍洗手间,生活服务,公厕,121.485904,31.245761,上海市,上海市,虹口区,121.4814210367777,31.247744135676857,Toilet
无障碍洗手间,生活服务,公厕,121.485903,31.245843,上海市,上海市,虹口区,121.48142002625796,31.24782609576237,Toilet
无障碍洗手间,生活服务,公厕,121.485676,31.245729,上海市,上海市,虹口区,121.48119224064531,31.24771147902879,Toilet
无障碍洗手间,生活服务,公厕,121.48568,31.245756,上海市,上海市,虹口区,121.48119625234422,31.24773847862225,Toilet
无障碍洗手间,生活服务,公厕,121.485876,31.245857,上海市,上海市,虹口区,121.48139293041794,31.24784000994978,Toilet
无障碍洗手间,生活服务,公厕,121.485927,31.24586,上海市,上海市,虹口区,121.48144410893936,31.24784315877371,Toilet
无障碍洗手间,生活服务,公厕,121.485634,31.245688,上海市,上海市,虹口区,121.48115009707617,31.247670373965097,Toilet
无障碍洗手间,生活服务,公厕,121.485614,31.245769,上海市,上海市,虹口区,121.48113002011934,31.247751278613457,Toilet
无障碍洗手间,生活服务,公厕,121.485909,31.245925,上海市,上海市,虹口区,121.48142604027682,31.24790807646709,Toilet
无障碍洗手间,生活服务,公厕,121.485853,31.2459,上海市,上海市,虹口区,121.48136984612668,31.247882922849715,Toilet
无障碍洗手间,生活服务,公厕,121.485685,31.245654,上海市,上海市,虹口区,121.4812012785812,31.247636539328763,Toilet
无障碍洗手间,生活服务,公厕,121.485938,31.245869,上海市,上海市,虹口区,121.48145514673443,31.247852187111544,Toilet
无障碍洗手间,生活服务,公厕,121.485669,31.245789,上海市,上海市,虹口区,121.48118521099786,31.247771431381747,Toilet
无障碍洗手间,生活服务,公厕,121.485605,31.245695,上海市,上海市,虹口区,121.48112099493969,31.2476772855108,Toilet
无障碍洗手间,生活服务,公厕,121.485915,31.245896,上海市,上海市,虹口区,121.4814320637911,31.24787910720732,Toilet
无障碍洗手间,生活服务,公厕,121.485896,31.245911,上海市,上海市,虹口区,121.48141299590328,31.24789404449707,Toilet
无障碍洗手间,生活服务,公厕,121.485867,31.245846,上海市,上海市,虹口区,121.48138389981376,31.247828988410088,Toilet
无障碍洗手间,生活服务,公厕,121.485877,31.245941,上海市,上海市,虹口区,121.48139392673758,31.24792397503038,Toilet
无障碍洗手间,生活服务,公厕,121.485882,31.245913,上海市,上海市,虹口区,121.4813989466584,31.24789600237276,Toilet
无障碍洗手间,生活服务,公厕,121.485621,31.245678,上海市,上海市,虹口区,121.48113705241325,31.24766034023665,Toilet
无障碍洗手间,生活服务,公厕,121.485617,31.245697,上海市,上海市,虹口区,121.48113303678264,31.24767931990323,Toilet
无障碍洗手间,生活服务,公厕,121.485946,31.245904,上海市,上海市,虹口区,121.48146317178896,31.247887194895423,Toilet
无障碍洗手间,生活服务,公厕,121.485928,31.245929,上海市,上海市,虹口区,121.481445106543,31.247912130615987,Toilet
无障无障碍洗手间,生活服务,公厕,121.485684,31.245663,上海市,上海市,虹口区,121.481200274309,31.2476455323278,Toilet
无障碍洗手间,生活服务,公厕,121.485954,31.245807,上海市,上海市,虹口区,121.48147120813542,31.247790262184683,Toilet
无障碍洗手间,生活服务,公厕,121.485891,31.245957,上海市,上海市,虹口区,121.48140797444172,31.247940009041,Toilet
公厕,生活服务,公厕,121.481275,31.248265,上海市,上海市,虹口区,121.47677576685616,31.25023351770829,Toilet
公厕,生活服务,公厕,121.483421,31.249451,上海市,上海市,虹口区,121.47892906398674,31.251425205016684,Toilet
天潼路四川北路,交通设施,公交站,121.486171,31.24519,上海市,上海市,虹口区,121.48168902209576,31.247174179931505,Transport
母婴室,生活服务,公厕,121.486653,31.246259,上海市,上海市,虹口区,121.4821726238228,31.24824412003405,Toilet
母婴室,生活服务,公厕,121.48702,31.246462,上海市,上海市,虹口区,121.4825408978216,31.2484481131892,Toilet
母婴室,生活服务,公厕,121.486645,31.246279,上海市,上海市,虹口区,121.48216459398368,31.2482640874006,Toilet
无障碍洗手间,生活服务,公厕,121.487143,31.246154,上海市,上海市,虹口区,121.48266435736296,31.24814061572415,Toilet
母婴室,生活服务,公厕,121.486929,31.246356,上海市,上海市,虹口区,121.4824495865129,31.24834189185475,Toilet
母婴室,生活服务,公厕,121.487003,31.246397,上海市,上海市,虹口区,121.48252384352097,31.24838309218425,Toilet
母婴室,生活服务,公厕,121.486745,31.246242,上海市,上海市,虹口区,121.48226494882138,31.248227399433603,Toilet
母婴室,生活服务,公厕,121.486673,31.24623,上海市,上海市,虹口区,121.48219269662856,31.24821519216296,Toilet
母婴室,生活服务,公厕,121.486888,31.246391,上海市,上海市,虹口区,121.4824084392136,31.24837675489709,Toilet
母婴室,生活服务,公厕,121.486963,31.246403,上海市,上海市,虹口区,121.48248370218046,31.248388971209263,Toilet
吴淞路天潼路,交通设施,公交站,121.489492,31.246432,上海市,上海市,虹口区,121.48502164370568,31.24842546794058,Transport
吴淞路闵行路,交通设施,公交站,121.489727,31.24657,上海市,上海市,虹口区,121.48525746688246,31.24856410669576,Transport
四川北路街道社区卫生中心,医疗保健,综合医院,121.489391,31.248288,上海市,上海市,虹口区,121.48492012650163,31.25028033283881,Medical_Service
无障碍洗手间,生活服务,公厕,121.490847,31.24878,上海市,上海市,虹口区,121.48638126572224,31.250776460963944,Toilet
无障碍洗手间,生活服务,公厕,121.491055,31.2489,上海市,上海市,虹口区,121.4865899974364,31.250897029832487,Toilet
无障碍洗手间,生活服务,公厕,121.491048,31.248904,上海市,上海市,虹口区,121.48658297211831,31.25090100708202,Toilet
无障碍洗手间,生活服务,公厕,121.490905,31.2488,上海市,上海市,虹口区,121.4864394708643,31.250796625586812,Toilet
无障碍洗手间,生活服务,公厕,121.49095,31.24844,上海市,上海市,虹口区,121.48648466210535,31.250436921616952,Toilet
无障碍洗手间,生活服务,公厕,121.49104,31.248465,上海市,上海市,虹口区,121.48657498104836,31.25046217984279,Toilet
无障碍洗手间,生活服务,公厕,121.490973,31.248469,上海市,上海市,虹口区,121.48650774167533,31.25046597746529,Toilet
无障碍洗手间,生活服务,公厕,121.491044,31.248466,上海市,上海市,虹口区,121.48657899523494,31.25046319137073,Toilet
无障碍洗手间,生活服务,公厕,121.490983,31.248416,上海市,上海市,虹口区,121.4865177818732,31.250413031162427,Toilet
无障碍洗手间,生活服务,公厕,121.490995,31.248499,上海市,上海市,虹口区,121.4865298175976,31.25049602987644,Toilet
无障碍洗手间,生活服务,公厕,121.491016,31.248466,上海市,上海市,虹口区,121.48655089533472,31.250463107539517,Toilet
无障碍洗手间,生活服务,公厕,121.490994,31.248409,上海市,上海市,虹口区,121.48652882171278,31.25040606723118,Toilet
无障碍洗手间,生活服务,公厕,121.490997,31.248511,上海市,上海市,虹口区,121.48653182370828,31.250508030484674,Toilet
无障碍洗手间,生活服务,公厕,121.491023,31.248409,上海市,上海市,虹口区,121.48655792517472,31.250406154051685,Toilet
无障碍洗手间,生活服务,公厕,121.49106,31.248474,上海市,上海市,虹口区,121.48659505164127,31.25047123569052,Toilet
无障碍洗手间,生活服务,公厕,121.491081,31.248389,上海市,上海市,虹口区,121.4866161338303,31.250386336679018,Toilet
无障碍洗手间,生活服务,公厕,121.491044,31.248388,上海市,上海市,虹口区,121.48657900189312,31.25038522634141,Toilet
无障碍洗手间,生活服务,公厕,121.490995,31.248477,上海市,上海市,虹口区,121.48652981947558,31.25047403973868,Toilet
无障碍洗手间,生活服务,公厕,121.490943,31.24852,上海市,上海市,虹口区,121.4864776303068,31.25051686480028,Toilet
无障碍洗手间,生活服务,公厕,121.491009,31.248464,上海市,上海市,虹口区,121.4865438705316,31.25046108747924,Toilet
无障碍洗手间,生活服务,公厕,121.491094,31.24847,上海市,上海市,虹口区,121.4866291733056,31.250467339290733,Toilet
无障碍洗手间,生活服务,公厕,121.491017,31.248498,上海市,上海市,虹口区,121.48655189617084,31.250495096188136,Toilet
无障碍洗手间,生活服务,公厕,121.49096,31.248407,上海市,上海市,虹口区,121.48649470059374,31.25040396634641,Toilet
无障碍洗手间,生活服务,公厕,121.49101,31.248477,上海市,上海市,虹口区,121.48654487298954,31.25047408464516,Toilet
无障碍洗手间,生活服务,公厕,121.491032,31.248419,上海市,上海市,虹口区,121.48656695643164,31.25041617651372,Toilet
无障碍卫生间,生活服务,公厕,121.491022,31.248488,上海市,上海市,虹口区,121.4865569148633,31.250485115640384,Toilet
无障碍卫生间,生活服务,公厕,121.490998,31.248444,上海市,上海市,虹口区,121.4865328329952,31.25044106351406,Toilet
无障碍洗手间,生活服务,公厕,121.491009,31.248463,上海市,上海市,虹口区,121.48654387061696,31.25046008792755,Toilet
无障碍洗手间,生活服务,公厕,121.491043,31.248459,上海市,上海市,虹口区,121.48657799226449,31.25045619151481,Toilet
无障碍洗手间,生活服务,公厕,121.490975,31.24839,上海市,上海市,虹口区,121.48650975555373,31.250387018871216,Toilet
无障碍洗手间,生活服务,公厕,121.490922,31.248482,上海市,上海市,虹口区,121.48645655864549,31.25047881897661,Toilet
无障碍洗手间,生活服务,公厕,121.490986,31.248414,上海市,上海市,虹口区,121.48652079274618,31.250411041040028,Toilet
无障碍洗手间,生活服务,公厕,121.490958,31.248413,上海市,上海市,虹口区,121.4864926929472,31.25040995766939,Toilet
无障碍洗手间,生活服务,公厕,121.491035,31.248437,上海市,上海市,虹口区,121.48656996559882,31.25043417742558,Toilet
无障碍洗手间,生活服务,公厕,121.490993,31.248456,上海市,上海市,虹口区,121.4865278141332,31.25045304316566,Toilet
无障碍洗手间,生活服务,公厕,121.490936,31.248406,上海市,上海市,虹口区,121.4864706150696,31.250402894954288,Toilet
无障碍洗手间,生活服务,公厕,121.490882,31.248446,上海市,上海市,虹口区,121.48641641905417,31.250442715395465,Toilet
无障碍洗手间,生活服务,公厕,121.490982,31.248489,上海市,上海市,虹口区,121.48651677207422,31.25048599544164,Toilet
无障碍洗手间,生活服务,公厕,121.490927,31.248389,上海市,上海市,虹口区,121.4864615844187,31.250385875637523,Toilet
无障碍洗手间,生活服务,公厕,121.491068,31.248466,上海市,上海市,虹口区,121.48660308086971,31.250463263230746,Toilet
无障碍洗手间,生活服务,公厕,121.490994,31.248455,上海市,上海市,虹口区,121.48652881778608,31.25045204660767,Toilet
无障碍洗手间,生活服务,公厕,121.490978,31.248442,上海市,上海市,虹口区,121.4865127618168,31.250439004537597,Toilet
无障碍洗手间,生活服务,公厕,121.491054,31.248456,上海市,上海市,虹口区,121.48658903176904,31.25045322579497,Toilet
无障碍洗手间,生活服务,公厕,121.490911,31.248502,上海市,上海市,虹口区,121.48644551770384,31.25049877708676,Toilet
无障碍洗手间,生活服务,公厕,121.490975,31.248417,上海市,上海市,虹口区,121.4865097532489,31.25041400676537,Toilet
无障碍洗手间,生活服务,公厕,121.490929,31.248427,上海市,上海市,虹口区,121.48646358830852,31.25042386458624,Toilet
无障碍洗手间,生活服务,公厕,121.490918,31.248495,上海市,上海市,虹口区,121.48645254326856,31.250491801176366,Toilet
无障碍洗手间,生活服务,公厕,121.491031,31.248455,上海市,上海市,虹口区,121.48656594979074,31.25045215737977,Toilet
无障碍卫生间,生活服务,公厕,121.491033,31.248464,上海市,上海市,虹口区,121.48656795615824,31.250461159332943,Toilet
无障碍洗手间,生活服务,公厕,121.49099,31.248476,上海市,上海市,虹口区,121.48652480172343,31.25047302521852,Toilet
无障碍洗手间,生活服务,公厕,121.490996,31.248499,上海市,上海市,虹口区,121.4865308211651,31.25049603287016,Toilet
无障碍洗手间,生活服务,公厕,121.49098,31.248457,上海市,上海市,虹口区,121.48651476767108,31.250454003799963,Toilet
无障碍洗手间,生活服务,公厕,121.490931,31.248432,上海市,上海市,虹口区,121.48646559501547,31.250428868330975,Toilet
无障碍洗手间,生活服务,公厕,121.491031,31.248461,上海市,上海市,虹口区,121.48656594927856,31.2504581546899,Toilet
无障碍洗手间,生活服务,公厕,121.491018,31.248437,上海市,上海市,虹口区,121.48655290494573,31.250434126528496,Toilet
无障碍洗手间,生活服务,公厕,121.490967,31.248486,上海市,上海市,虹口区,121.48650171882043,31.250482951883185,Toilet
无障碍卫生间,生活服务,公厕,121.49102,31.24843,上海市,上海市,虹口区,121.48655491267878,31.250427135654625,Toilet
